number,state,id
271273,allocated,288457
271272,allocated,316599
271271,allocated,293740
271270,allocated,309308
271269,allocated,312194
271267,allocated,118080
271266,allocated,315359
271265,allocated,316187
271263,allocated,316283
271262,allocated,311508
271261,allocated,315089
271260,allocated,310274
271259,allocated,301618
271258,allocated,316850
271257,allocated,316414
271256,allocated,272453
271255,allocated,316849
271254,allocated,316186
271253,allocated,312820
271252,allocated,313768
271251,allocated,308892
271250,allocated,299559
271249,allocated,316847
271248,allocated,249028
271247,allocated,316264
271246,allocated,250629
271245,allocated,313178
271244,allocated,314610
271243,allocated,315123
271242,allocated,118402
271241,allocated,315139
271240,allocated,314263
271239,allocated,313819
271238,allocated,295876
271237,allocated,316201
271236,allocated,309369
271234,allocated,287119
271233,allocated,258372
271232,allocated,364915
271231,allocated,316719
271230,allocated,310398
271228,allocated,230319
271227,allocated,316718
271226,allocated,312228
271225,allocated,316676
271224,allocated,313446
271223,allocated,314540
271222,allocated,353857
271221,allocated,313230
271220,allocated,133511
271219,allocated,315857
271218,allocated,289760
271217,allocated,316105
271216,allocated,315480
271215,allocated,303978
271214,allocated,315451
271213,allocated,129458
271212,allocated,314224
271211,allocated,316630
271210,allocated,314752
271209,allocated,314290
271208,allocated,137210
271207,allocated,361796
271206,allocated,279936
271205,allocated,314466
271204,allocated,313272
271203,allocated,334203
271202,allocated,195764
271201,allocated,292478
271200,allocated,316579
271199,allocated,315776
271197,allocated,305058
271196,allocated,300291
271194,allocated,315613
271193,allocated,315054
271192,allocated,315942
271191,allocated,313525
271190,allocated,314753
271189,allocated,294091
271188,allocated,316466
271187,allocated,248876
271186,allocated,316465
271185,allocated,315250
271183,allocated,315935
271182,allocated,315743
271181,allocated,315593
271180,allocated,314840
271179,allocated,279340
271178,allocated,311680
271177,allocated,294241
271176,allocated,314459
271175,allocated,316464
271173,allocated,303401
271172,allocated,316463
271171,allocated,193040
271170,allocated,301654
271169,allocated,315053
271168,allocated,315524
271166,allocated,302028
271165,allocated,316231
271164,allocated,289324
271163,allocated,312713
271162,allocated,315438
271161,allocated,312709
271160,allocated,300807
271159,allocated,352624
271158,allocated,314312
271157,allocated,315170
271156,allocated,311204
271155,allocated,313790
271154,allocated,302359
271153,allocated,277597
271152,allocated,316355
271151,allocated,316354
271150,allocated,314520
271149,allocated,218884
271148,allocated,316353
271147,allocated,316352
271146,allocated,289377
271145,allocated,356325
271144,allocated,302045
271143,allocated,311355
271142,allocated,300364
271140,allocated,316350
271139,allocated,316349
271138,allocated,312084
271137,allocated,314498
271136,allocated,283054
271135,allocated,315375
271134,allocated,347021
271133,allocated,313242
271132,allocated,312603
271131,allocated,314517
271130,allocated,312723
271129,allocated,314633
271128,allocated,316296
271127,allocated,312766
271126,allocated,288336
271125,allocated,313255
271124,allocated,315559
271122,allocated,308074
271121,allocated,314332
271120,allocated,315420
271119,allocated,313461
271117,allocated,314467
271116,allocated,316294
271115,allocated,297845
271114,allocated,316293
271113,allocated,293664
271112,allocated,316292
271111,allocated,316290
271110,allocated,289084
271108,allocated,284479
271107,allocated,316287
271106,allocated,300705
271105,allocated,315638
271104,allocated,312761
271103,allocated,313612
271102,allocated,316245
271101,allocated,315041
271100,allocated,279652
271099,allocated,314692
271098,allocated,312739
271097,allocated,335725
271096,allocated,268032
271095,allocated,287998
271094,allocated,316244
271093,allocated,315441
271092,allocated,314575
271091,allocated,311056
271090,allocated,316243
271089,allocated,314020
271088,allocated,304835
271087,allocated,309401
271086,allocated,294124
271085,allocated,314764
271084,allocated,310938
271083,allocated,314682
271082,allocated,316242
271080,allocated,315168
271079,allocated,251908
271078,allocated,281341
271077,allocated,285225
271076,allocated,313792
271075,allocated,315204
271074,allocated,289128
271073,allocated,314618
271072,allocated,314317
271071,allocated,311095
271070,allocated,314158
271069,allocated,315153
271068,allocated,311282
271067,allocated,296123
271066,allocated,314914
271065,allocated,313797
271064,allocated,313479
271063,allocated,316193
271062,allocated,310664
271061,allocated,315516
271060,allocated,314541
271059,allocated,312722
271058,allocated,310472
271057,allocated,298387
271056,allocated,316192
271055,allocated,314846
271054,allocated,316191
271053,allocated,314089
271052,allocated,315458
271051,allocated,314913
271050,allocated,315268
271049,allocated,313167
271048,allocated,114402
271047,allocated,149791
271046,allocated,316154
271045,allocated,330603
271043,allocated,300718
271042,allocated,314198
271041,allocated,316153
271039,allocated,308914
271038,allocated,314638
271037,allocated,315035
271036,allocated,315219
271035,allocated,261139
271034,allocated,314567
271033,allocated,286647
271032,allocated,307065
271031,allocated,313331
271029,allocated,138633
271028,allocated,212886
271027,allocated,315718
271026,allocated,316104
271025,allocated,278191
271024,allocated,292429
271023,allocated,314109
271022,allocated,313823
271021,allocated,303663
271020,allocated,315905
271019,allocated,315625
271018,allocated,315299
271017,allocated,312983
271016,allocated,313862
271015,allocated,316059
271014,allocated,304919
271013,allocated,316002
271012,allocated,316001
271011,allocated,316000
271010,allocated,314546
271008,allocated,314378
271007,allocated,305404
271006,allocated,301649
271005,allocated,295662
271004,allocated,240628
271003,allocated,315122
271002,allocated,311578
271001,allocated,310679
271000,allocated,294297
270999,allocated,296672
270998,allocated,118946
270997,allocated,284214
270996,allocated,269603
270995,allocated,315187
270994,allocated,310727
270993,allocated,315259
270992,allocated,310355
270991,allocated,314299
270990,allocated,301841
270989,allocated,280148
270988,allocated,315279
270987,allocated,265088
270986,allocated,315751
270985,allocated,313839
270984,allocated,290537
270983,allocated,309041
270982,allocated,315221
270981,allocated,314530
270980,allocated,311109
270979,allocated,311706
270978,allocated,313693
270977,allocated,314477
270976,allocated,315695
270975,allocated,214310
270973,allocated,314901
270972,allocated,313190
270971,allocated,314624
270970,allocated,314195
270969,allocated,310720
270968,allocated,313982
270967,allocated,315639
270966,allocated,299494
270965,allocated,294409
270964,allocated,314183
270963,allocated,246000
270962,allocated,310489
270961,allocated,283885
270960,allocated,295563
270959,allocated,303105
270957,allocated,314663
270956,allocated,127967
270955,allocated,314681
270954,allocated,313599
270953,allocated,293879
270952,allocated,126856
270951,allocated,312181
270950,allocated,308304
270949,allocated,315459
270948,allocated,312900
270947,allocated,312884
270946,allocated,289837
270945,allocated,310626
270944,allocated,303346
270943,allocated,314507
270942,allocated,312655
270941,allocated,313851
270940,allocated,314172
270939,allocated,314564
270938,allocated,290016
270937,allocated,288354
270936,allocated,262604
270935,allocated,315017
270934,allocated,314645
270933,allocated,282808
270932,allocated,315352
270931,allocated,314662
270930,allocated,300359
270929,allocated,242634
270928,allocated,268212
270927,allocated,248028
270926,allocated,315266
270925,allocated,298148
270924,allocated,315265
270923,allocated,291993
270922,allocated,314891
270921,allocated,314668
270920,allocated,314324
270919,allocated,315224
270918,allocated,280796
270917,allocated,297976
270916,allocated,313785
270915,allocated,314359
270914,allocated,313239
270913,allocated,303918
270912,allocated,311635
270910,allocated,295186
270909,allocated,306637
270908,allocated,286618
270907,allocated,312003
270905,allocated,313689
270904,allocated,313765
270902,allocated,311844
270901,allocated,314563
270900,allocated,279358
270899,allocated,290544
270897,allocated,315030
270896,allocated,307793
270895,allocated,298628
270894,allocated,314413
270893,allocated,309739
270892,allocated,280767
270891,allocated,290160
270890,allocated,295118
270889,allocated,293886
270888,allocated,313695
270887,allocated,314995
270886,allocated,314188
270885,allocated,261929
270884,allocated,314994
270883,allocated,314993
270882,allocated,303943
270881,allocated,302446
270880,allocated,310242
270879,allocated,321879
270878,allocated,268036
270877,allocated,292418
270876,allocated,312145
270875,allocated,314905
270874,allocated,314904
270873,allocated,283656
270872,allocated,301516
270871,allocated,314622
270869,allocated,303114
270868,allocated,312848
270867,allocated,346996
270866,allocated,312940
270865,allocated,314751
270864,allocated,292117
270863,allocated,314137
270862,allocated,312521
270861,allocated,312015
270860,allocated,312632
270859,allocated,297938
270858,allocated,307943
270857,allocated,312760
270856,allocated,130542
270855,allocated,307513
270854,allocated,312510
270853,allocated,310479
270852,allocated,283660
270851,allocated,312742
270849,allocated,313659
270848,allocated,291847
270847,allocated,298951
270846,allocated,299546
270845,allocated,312545
270844,allocated,314118
270843,allocated,314281
270842,allocated,313526
270841,allocated,275389
270840,allocated,293934
270839,allocated,313735
270838,allocated,312071
270837,allocated,313490
270836,allocated,300726
270834,allocated,313817
270833,allocated,314150
270832,allocated,313199
270831,allocated,106447
270830,allocated,311812
270829,allocated,313953
270828,allocated,364533
270826,allocated,314508
270824,allocated,314476
270823,allocated,313861
270822,allocated,314475
270821,allocated,314474
270820,allocated,310346
270819,allocated,305992
270818,allocated,313914
270817,allocated,137951
270816,allocated,299412
270815,allocated,142817
270814,allocated,314455
270813,allocated,301199
270812,allocated,301735
270811,allocated,313938
270810,allocated,314079
270809,allocated,312981
270807,allocated,221677
270806,allocated,312606
270805,allocated,257893
270804,allocated,312074
270803,allocated,268207
270801,allocated,314306
270800,allocated,312978
270798,allocated,312041
270797,allocated,314305
270796,allocated,314266
270795,allocated,308318
270794,allocated,313761
270793,allocated,305323
270792,allocated,312447
270791,allocated,239209
270790,allocated,313970
270789,allocated,272408
270788,allocated,314208
270787,allocated,309894
270786,allocated,309334
270785,allocated,313666
270784,allocated,312872
270783,allocated,313716
270782,allocated,271110
270780,allocated,312870
270779,allocated,314131
270778,allocated,314130
270777,allocated,313554
270776,allocated,314129
270775,allocated,311953
270773,allocated,313164
270772,allocated,312054
270771,allocated,313631
270770,allocated,135827
270769,allocated,297800
270768,allocated,219228
270767,allocated,310634
270766,allocated,309023
270765,allocated,312667
270764,allocated,314067
270763,allocated,314066
