region,country,version,ip,prefixlength,orgsflat
afrinic,GH,ipv4,102.223.111.0,24,[328639;GH;Ghana-National-Petroleum]
afrinic,GH,ipv4,102.223.173.0,24,[328648;GH;Kumashi-Technical-Uni-AS]
afrinic,GH,ipv4,102.223.254.0,24,[328663;GH;Catholic-University-Ghana]
afrinic,GH,ipv4,129.122.0.0,18,[327947;GH;KNUST-]
afrinic,GH,ipv4,155.12.224.0,19,[328184;GH;Univ-Health-Science]
afrinic,GH,ipv4,156.0.128.0,19,[328224;GH;University-of-Energy-and-Natural-Resourc]
afrinic,GH,ipv4,156.0.234.0,23,[328213;GH;IT-Consortium-Limited-AS]
afrinic,GH,ipv4,156.38.96.0,19,[328212;GH;The-University-Of-Cape-Coast-AS]
afrinic,GH,ipv4,160.226.179.0,24,[328185;GH;Consolidated-Bank-Ghana][327928;GH;Consolidated-Bank-Ghana]
afrinic,GH,ipv4,164.160.132.0,22,[328054;GH;Univ-Development-AS]
afrinic,GH,ipv4,164.160.240.0,20,[328439;GH;GIMPA]
afrinic,GH,ipv4,192.251.202.0,24,*
afrinic,GH,ipv4,193.108.23.0,24,*
afrinic,GH,ipv4,193.108.28.0,24,*
afrinic,GH,ipv4,193.194.128.0,24,*
afrinic,GH,ipv4,196.1.118.0,24,*
afrinic,GH,ipv4,196.3.64.0,24,[15825;GH;GDC-ASN]
afrinic,GH,ipv4,196.10.215.0,24,[327845;GH;Sage-Petroleum]
afrinic,GH,ipv4,196.11.90.0,24,[37647;GH;BlueCloud-AS]
afrinic,GH,ipv4,196.11.206.0,23,[327848;GH;HFC-Bank]
afrinic,GH,ipv4,196.13.123.0,24,[327853;GH;CEIB]
afrinic,GH,ipv4,196.13.174.0,23,[328185;GH;Consolidated-Bank-Ghana][327928;GH;Consolidated-Bank-Ghana]
afrinic,GH,ipv4,196.13.252.0,24,[327944;GH;AIFM]
afrinic,GH,ipv4,196.29.224.0,20,[33786;GH;KNet]
afrinic,GH,ipv4,196.40.144.0,20,[37570;GH;FIDELITY-AS]
afrinic,GH,ipv4,196.43.194.0,24,[329436;GH;AAU]
afrinic,GH,ipv4,196.43.196.0,24,[327695;GH;AITI][37289;GH;GKAC]
afrinic,GH,ipv4,196.43.206.0,23,[37304;GH;Tullow]
afrinic,GH,ipv4,196.43.225.0,24,[37392;GH;SSNIT]
afrinic,GH,ipv4,196.43.242.0,24,[37478;GH;Mantrac-Gh]
afrinic,GH,ipv4,196.46.80.0,20,*
afrinic,GH,ipv4,196.49.14.0,24,[327890;GH;GHANA-IXP-MNGNT][30997;GH;GIXA-AS]
afrinic,GH,ipv4,196.201.2.0,24,[327890;GH;GHANA-IXP-MNGNT][30997;GH;GIXA-AS]
afrinic,GH,ipv4,196.201.4.0,23,[327965;GH;ARB-APEX-BANK]
afrinic,GH,ipv4,196.216.180.0,22,[37212;GH;ZENITH-BANK-]
afrinic,GH,ipv4,196.216.188.0,22,[37288;SN;WACREN]
afrinic,GH,ipv4,196.216.228.0,23,[37534;GH;GH-GTBank]
afrinic,GH,ipv6,2001:43f8:1a0::,48,[327695;GH;AITI][37289;GH;GKAC]
afrinic,GH,ipv6,2001:43f8:1d0::,48,[37288;SN;WACREN]
afrinic,GH,ipv6,2001:43f8:240::,48,[37304;GH;Tullow]
afrinic,GH,ipv6,2001:43f8:241::,48,[37304;GH;Tullow]
afrinic,GH,ipv6,2001:43f8:2d0::,48,[327886;GH;Central-University-AS]
afrinic,GH,ipv6,2001:43f8:300::,48,[328076;GH;University-of-Mines-and-Technology]
afrinic,GH,ipv6,2001:43f8:800::,42,[37570;GH;FIDELITY-AS]
afrinic,GH,ipv6,2001:43f8:ae0::,48,[327890;GH;GHANA-IXP-MNGNT][30997;GH;GIXA-AS]
afrinic,GH,ipv6,2001:43f8:ae1::,48,[327890;GH;GHANA-IXP-MNGNT][30997;GH;GIXA-AS]
afrinic,GH,ipv6,2001:43f8:b40::,48,*
afrinic,GH,ipv6,2001:43f8:b90::,48,[328439;GH;GIMPA]
afrinic,GH,ipv6,2001:43f8:bd0::,48,[328054;GH;Univ-Development-AS]
afrinic,GH,ipv6,2001:43f8:c00::,48,[327845;GH;Sage-Petroleum]
afrinic,GH,ipv6,2001:43f8:dd0::,48,[328212;GH;The-University-Of-Cape-Coast-AS]
afrinic,GH,ipv6,2001:43f8:de0::,48,[328213;GH;IT-Consortium-Limited-AS]
afrinic,GH,ipv6,2001:43f8:1360::,48,[328454;GH;Bank-Of-Ghana-AS]
afrinic,GH,ipv6,2001:43f8:13d0::,48,[328532;GH;Valley-View-University]
afrinic,GH,ipv6,2001:43f8:1600::,48,[328663;GH;Catholic-University-Ghana]
afrinic,GH,ipv6,2001:43f8:1650::,48,[328752;GH;Christian-Service-University-AS]
afrinic,GH,ipv6,2001:43f8:1740::,48,[329410;GH;Sunyani-Technical-University]
afrinic,GH,ipv6,2001:43fc:3000::,48,[329389;GH;BigPay-Ghana]
afrinic,GH,ipv6,2001:43fe:4000::,48,[328896;GH;UOEA-AS]
afrinic,GH,ipv6,2001:43fe:5000::,48,[329180;GH;AAUO-AS]
afrinic,GH,ipv6,2001:43fe:8000::,48,[328827;GH;NLA-AS]
afrinic,GH,ipv6,2001:43ff:7000::,48,[329449;GH;Regional-Maritime-University]
afrinic,GM,ipv4,196.49.1.0,24,[327719;GM;sixp][37698;GM;Serekunda-IXP]
afrinic,GM,ipv4,196.223.34.0,24,[327719;GM;sixp][37698;GM;Serekunda-IXP]
afrinic,GM,ipv6,2001:43f8:970::,48,[327719;GM;sixp][37698;GM;Serekunda-IXP]
afrinic,GN,ipv4,102.208.222.0,24,[329509;GN;ASN-WEBB-FONTAINE-GUINEE]
afrinic,GN,ipv4,196.41.90.0,24,[328107;GN;GUILAB-AS]
afrinic,GN,ipv4,196.49.40.0,24,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,GN,ipv4,196.49.64.0,24,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,GN,ipv4,196.60.38.0,24,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,GN,ipv4,196.60.61.0,24,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,GN,ipv6,2001:43f8:c60::,48,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,GN,ipv6,2001:43f8:c61::,48,[328398;GN;Guinee-CONAKRY-IXP-AS][328108;GN;Guinee-IXP-AS-Mgmt][37784;GN;Guinee-CONAKRY-IXP-AS][37067;GN;Guinee-IXP-AS]
afrinic,KE,ipv4,80.88.4.0,23,[328132;KE;Bank-Of-Africa-Kenya-AS]
afrinic,KE,ipv4,102.22.108.0,22,[328592;KE;Central-Bank-Kenya]
afrinic,KE,ipv4,102.68.20.0,24,[328705;KE;Victoria-Commercial-Bank-Limited]
afrinic,KE,ipv4,102.68.21.0,24,[328477;KE;African-Banking-Corporation]
afrinic,KE,ipv4,102.68.142.0,24,[328466;KE;International-School-of-Kenya-AS]
afrinic,KE,ipv4,102.69.239.0,24,[328465;KE;Integrated-Payment-Services-AS]
afrinic,KE,ipv4,102.130.102.0,24,[328380;KE;Prime-Bank-AS]
afrinic,KE,ipv4,102.134.129.0,24,[328392;KE;USAC1-AS]
afrinic,KE,ipv4,102.208.206.0,24,[37804;KE;LINX-Mombassa-AS][37732;KE;LINX-Kenya-AS]
afrinic,KE,ipv4,102.209.153.0,24,[329418;KE;International-Centre-Research-Agroforestry]
afrinic,KE,ipv4,102.211.106.0,24,[329313;KE;Moi-Teaching-and-Referral-Hospital]
afrinic,KE,ipv4,102.212.142.0,23,[329262;KE;TBBI1-AS]
afrinic,KE,ipv4,102.213.242.0,24,[329190;KE;TKTN1-AS]
afrinic,KE,ipv4,102.214.140.0,23,[327884;KE;I-and-M-Bank]
afrinic,KE,ipv4,102.219.23.0,24,[328978;KE;DCSL1-AS]
afrinic,KE,ipv4,102.219.192.0,23,[328883;KE;DTBK1-AS]
afrinic,KE,ipv4,102.220.119.0,24,[328836;KE;SIDIAN-BANK]
afrinic,KE,ipv4,102.220.221.0,24,[329093;KE;BOAPASS]
afrinic,KE,ipv4,102.221.73.0,24,[328800;KE;FMBL-MNT]
afrinic,KE,ipv4,102.221.98.0,23,[328784;KE;Credit-Bank]
afrinic,KE,ipv4,154.115.160.0,19,[328739;KE;Kenya-ports-authority]
afrinic,KE,ipv4,156.0.232.0,23,[328225;KE;Strathmore-University]
afrinic,KE,ipv4,160.119.216.0,22,[328162;KE;ICOLO]
afrinic,KE,ipv4,160.119.244.0,23,[328142;KE;Eclectics-International-AS]
afrinic,KE,ipv4,193.109.66.0,23,*
afrinic,KE,ipv4,194.9.64.0,23,[37166;KE;KENYA-AIRWAYS]
afrinic,KE,ipv4,194.9.82.0,23,[36915;KE;AFOL-KE-AS]
afrinic,KE,ipv4,196.1.4.0,24,[36948;KE;KENIC]
afrinic,KE,ipv4,196.1.116.0,23,[327977;KE;FAMILY-BANK]
afrinic,KE,ipv4,196.1.131.0,24,[37247;KE;JHPIEGO]
afrinic,KE,ipv4,196.1.132.0,24,[37274;KE;NICBANK]
afrinic,KE,ipv4,196.3.58.0,23,[36987;KE;google-as]
afrinic,KE,ipv4,196.6.202.0,23,[37579;KE;NMG-AS]
afrinic,KE,ipv4,196.6.215.0,24,[37601;KE;GMEA-AS]
afrinic,KE,ipv4,196.6.220.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.6.229.0,24,[328192;KE;Kenya-Post-Office-Savings-Bank]
afrinic,KE,ipv4,196.11.88.0,23,[327713;KE;Equity-AS][37298;KE;EQUITYBANK]
afrinic,KE,ipv4,196.11.190.0,23,[327748;KE;COOP-BANK-KENYA]
afrinic,KE,ipv4,196.13.121.0,24,[327766;KE;TECHPITCH-LTDKENYA]
afrinic,KE,ipv4,196.13.136.0,23,[327753;KE;CHASE-BANK-KENYA]
afrinic,KE,ipv4,196.13.173.0,24,[327793;KE;WORLD-VISION]
afrinic,KE,ipv4,196.13.202.0,24,[36948;KE;KENIC]
afrinic,KE,ipv4,196.13.209.0,24,[327884;KE;I-and-M-Bank]
afrinic,KE,ipv4,196.13.255.0,24,[327927;KE;Laborex-Kenya]
afrinic,KE,ipv4,196.22.131.0,24,[37129;KE;rasmilink-as]
afrinic,KE,ipv4,196.28.11.0,24,[36975;KE;NCBA-Bank-Kenya]
afrinic,KE,ipv4,196.32.226.0,23,[37210;KE;NBK]
afrinic,KE,ipv4,196.41.68.0,24,[327994;KE;Britam-Holdings-Limited]
afrinic,KE,ipv4,196.41.87.0,24,[328087;KE;Unga-Holdings-AS]
afrinic,KE,ipv4,196.41.89.0,24,[328090;KE;Gulf-African-Bank-AS]
afrinic,KE,ipv4,196.43.192.0,24,[37261;KE;ROCKFELLER]
afrinic,KE,ipv4,196.43.202.0,24,[37261;KE;ROCKFELLER]
afrinic,KE,ipv4,196.43.205.0,24,[37307;KE;AGRA]
afrinic,KE,ipv4,196.43.211.0,24,[37319;KE;FINA-BANK]
afrinic,KE,ipv4,196.43.212.0,24,[37354;KE;SAWASAWA]
afrinic,KE,ipv4,196.43.220.0,24,[37346;KE;Davis-Shirtliff]
afrinic,KE,ipv4,196.43.228.0,24,[37535;KE;PAYNET]
afrinic,KE,ipv4,196.43.239.0,24,[37470;KE;KENYA-RED-CROSS]
afrinic,KE,ipv4,196.43.246.0,24,[37499;KE;UAP]
afrinic,KE,ipv4,196.43.248.0,24,[36904;KE;Craft-Silicon]
afrinic,KE,ipv4,196.46.16.0,24,[37244;KE;DTDOBIE]
afrinic,KE,ipv4,196.49.22.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.60.2.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.60.12.0,24,*
afrinic,KE,ipv4,196.60.14.0,24,*
afrinic,KE,ipv4,196.60.36.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.60.66.0,24,*
afrinic,KE,ipv4,196.60.68.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.60.80.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.60.114.0,24,[37804;KE;LINX-Mombassa-AS][37732;KE;LINX-Kenya-AS]
afrinic,KE,ipv4,196.60.124.0,24,[37804;KE;LINX-Mombassa-AS][37732;KE;LINX-Kenya-AS]
afrinic,KE,ipv4,196.192.124.0,24,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,KE,ipv4,196.216.222.0,23,[328093;KE;Kenya-Commercial-Bank-AS]
afrinic,KE,ipv4,196.216.242.0,23,[327713;KE;Equity-AS][37298;KE;EQUITYBANK]
afrinic,KE,ipv4,196.216.245.0,24,[328301;KE;Messagelabs-AS]
afrinic,KE,ipv4,196.223.21.0,24,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv4,196.223.253.0,24,[328103;KE;BRADLEY-AS]
afrinic,KE,ipv4,196.223.254.0,23,[36975;KE;NCBA-Bank-Kenya]
afrinic,KE,ipv6,2001:43f8:10::,48,[36948;KE;KENIC]
afrinic,KE,ipv6,2001:43f8:60::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv6,2001:43f8:c0::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv6,2001:43f8:c1::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv6,2001:43f8:200::,48,[327713;KE;Equity-AS][37298;KE;EQUITYBANK]
afrinic,KE,ipv6,2001:43f8:250::,48,[37307;KE;AGRA]
afrinic,KE,ipv6,2001:43f8:260::,48,[37319;KE;FINA-BANK]
afrinic,KE,ipv6,2001:43f8:6e0::,48,[37354;KE;SAWASAWA]
afrinic,KE,ipv6,2001:43f8:7b0::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv6,2001:43f8:ab0::,48,[328093;KE;Kenya-Commercial-Bank-AS]
afrinic,KE,ipv6,2001:43f8:c40::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,KE,ipv6,2001:43f8:cb0::,48,[327753;KE;CHASE-BANK-KENYA]
afrinic,KE,ipv6,2001:43f8:d60::,48,[328162;KE;ICOLO]
afrinic,KE,ipv6,2001:43f8:1000::,48,[328739;KE;Kenya-ports-authority]
afrinic,KE,ipv6,2001:43f8:11c0::,48,[328380;KE;Prime-Bank-AS]
afrinic,KE,ipv6,2001:43f8:1440::,48,[328578;KE;KEMNET-TECHNOLOGIES-AS]
afrinic,KE,ipv6,2001:43f8:16d0::,48,[37804;KE;LINX-Mombassa-AS][37732;KE;LINX-Kenya-AS]
afrinic,KE,ipv6,2001:43f8:1771::,48,[37804;KE;LINX-Mombassa-AS][37732;KE;LINX-Kenya-AS]
afrinic,KE,ipv6,2001:43fc:4000::,48,[328100;KE;GPRS-Roaming-Exchange-AS][37789;KE;KIXP-PAIX-NAIROBI-PEERINGAS][37786;KE;KIXP-ICOLO-Peering][37770;KE;KIXP-Mombasa-Peering][37704;KE;Nairobi-IX-Peering][37578;KE;Tespok]
afrinic,LR,ipv4,102.22.224.0,21,[328595;LR;Winners-Incorporated]
afrinic,LR,ipv4,196.49.16.0,24,[327887;LR;Liberia-IXP-Management][37715;LR;Liberia-IXP-Peering]
afrinic,LR,ipv4,196.223.44.0,24,[327887;LR;Liberia-IXP-Management][37715;LR;Liberia-IXP-Peering]
afrinic,LR,ipv6,2001:43f8:a60::,48,[327887;LR;Liberia-IXP-Management][37715;LR;Liberia-IXP-Peering]
afrinic,LR,ipv6,2001:43f8:a61::,48,[327887;LR;Liberia-IXP-Management][37715;LR;Liberia-IXP-Peering]
afrinic,LS,ipv4,64.57.112.0,20,[25695;LS;LEO]
afrinic,LS,ipv4,196.4.255.0,24,[37617;LS;CBoL]
afrinic,LS,ipv4,196.11.175.0,24,[37505;LS;Lesotho-NIC]
afrinic,LS,ipv4,196.43.249.0,24,[37505;LS;Lesotho-NIC]
afrinic,LS,ipv4,196.223.24.0,24,[37299;LS;LIXP]
afrinic,LS,ipv6,2001:43f8:210::,48,[37299;LS;LIXP]
afrinic,LS,ipv6,2001:43f8:1170::,48,[37505;LS;Lesotho-NIC]
afrinic,LY,ipv4,196.60.90.0,24,[328615;LY;LITC2][37795;LY;LYB-IX][37791;LY;LITC-TRIP-KM4][37558;LY;LITC]
afrinic,LY,ipv4,196.60.110.0,24,[328615;LY;LITC2][37795;LY;LYB-IX][37791;LY;LITC-TRIP-KM4][37558;LY;LITC]
afrinic,LY,ipv6,2001:43f8:50::,48,[328615;LY;LITC2][37795;LY;LYB-IX][37791;LY;LITC-TRIP-KM4][37558;LY;LITC]
afrinic,LY,ipv6,2001:43f8:16b0::,48,[328615;LY;LITC2][37795;LY;LYB-IX][37791;LY;LITC-TRIP-KM4][37558;LY;LITC]
afrinic,MA,ipv4,102.64.4.0,23,[328541;MA;Direction-Generale-des-Impots]
afrinic,MA,ipv4,102.165.189.0,24,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MA,ipv4,102.208.146.0,23,[328272;MA;CRNA1-AS]
afrinic,MA,ipv4,102.212.205.0,24,[329280;MA;Centre-Royal-de-Teledetection-Spatiale]
afrinic,MA,ipv4,102.216.118.0,24,[30983;MA;MARWAN-AS]
afrinic,MA,ipv4,102.218.131.0,24,[328960;MA;MOFA2-AS]
afrinic,MA,ipv4,192.12.117.0,24,[328268;MA;INPT-AS]
afrinic,MA,ipv4,193.194.32.0,19,[37450;MA;AL-Akhawayn]
afrinic,MA,ipv4,196.11.103.0,24,[328272;MA;CRNA1-AS]
afrinic,MA,ipv4,196.13.108.0,24,[327917;MA;DGSSI]
afrinic,MA,ipv4,196.43.236.0,24,[37450;MA;AL-Akhawayn]
afrinic,MA,ipv4,196.49.102.0,24,[329337;MA;Cas-ix-mgmnt][328055;MA;N-PLUS-ONE-AS][37787;MA;CAS-IX]
afrinic,MA,ipv4,196.49.104.0,24,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MA,ipv4,196.60.74.0,24,[329337;MA;Cas-ix-mgmnt][328055;MA;N-PLUS-ONE-AS][37787;MA;CAS-IX]
afrinic,MA,ipv4,196.60.126.0,24,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MA,ipv6,2001:43f8:650::,48,[37450;MA;AL-Akhawayn]
afrinic,MA,ipv6,2001:43f8:b30::,48,[327917;MA;DGSSI]
afrinic,MA,ipv6,2001:43f8:10a0::,48,[328268;MA;INPT-AS]
afrinic,MA,ipv6,2001:43f8:10c0::,48,[328272;MA;CRNA1-AS]
afrinic,MA,ipv6,2001:43f8:10f0::,48,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MA,ipv6,2001:43f8:13f0::,48,[328541;MA;Direction-Generale-des-Impots]
afrinic,MA,ipv6,2001:43f8:1670::,48,[30983;MA;MARWAN-AS]
afrinic,MA,ipv6,2001:43fd:7000::,48,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MA,ipv6,2001:43ff:1000::,48,[329280;MA;Centre-Royal-de-Teledetection-Spatiale]
afrinic,MA,ipv6,2001:43ff:3000::,48,[329442;MA;Morocco-IXP][328280;MA;LNDR1-AS][37801;MA;Morocco-IXP]
afrinic,MG,ipv4,102.216.23.0,24,[329072;MG;MA32-AS]
afrinic,MG,ipv4,196.43.214.0,24,[37327;MG;NIC]
afrinic,MG,ipv4,196.49.13.0,24,[327866;MG;Madagascar-IX-MGMT][37887;MG;Madagascar-IX]
afrinic,MG,ipv4,196.223.41.0,24,[327866;MG;Madagascar-IX-MGMT][37887;MG;Madagascar-IX]
afrinic,MG,ipv6,2001:43f8:290::,48,[37327;MG;NIC]
afrinic,MG,ipv6,2001:43f8:a10::,48,[327866;MG;Madagascar-IX-MGMT][37887;MG;Madagascar-IX]
afrinic,MG,ipv6,2001:43f8:a11::,48,[327866;MG;Madagascar-IX-MGMT][37887;MG;Madagascar-IX]
afrinic,MG,ipv6,2001:43fc:e000::,48,[329072;MG;MA32-AS]
afrinic,ML,ipv4,169.239.100.0,22,*
afrinic,ML,ipv4,196.10.216.0,21,[329428;ML;AGET]
afrinic,ML,ipv4,196.32.112.0,20,*
afrinic,ML,ipv4,196.49.48.0,24,[328277;ML;MLIX-MGMT-AS][37776;ML;MLIX-PEERING-AS]
afrinic,ML,ipv4,196.60.46.0,24,[328277;ML;MLIX-MGMT-AS][37776;ML;MLIX-PEERING-AS]
afrinic,ML,ipv6,2001:43f8:10d0::,48,[328277;ML;MLIX-MGMT-AS][37776;ML;MLIX-PEERING-AS]
afrinic,ML,ipv6,2001:43f8:10e0::,48,[328277;ML;MLIX-MGMT-AS][37776;ML;MLIX-PEERING-AS]
afrinic,ML,ipv6,2001:43fd:9000::,48,[329428;ML;AGET]
afrinic,MR,ipv4,196.49.18.0,24,[328008;MR;RIMIX]
afrinic,MR,ipv4,196.223.45.0,24,[328008;MR;RIMIX]
afrinic,MU,ipv4,45.221.0.0,22,*
afrinic,MU,ipv4,45.221.16.0,22,*
afrinic,MU,ipv4,102.69.148.0,24,[328476;MU;LaSentinelle]
afrinic,MU,ipv4,102.211.0.0,22,[329187;MU;OADC-IX-MGMT][37797;MU;OADC-AS]
afrinic,MU,ipv4,102.215.96.0,24,[329069;MU;CFSL1-AS]
afrinic,MU,ipv4,102.218.128.0,24,[37725;MU;NGN][5536;MU;LEGACY]
afrinic,MU,ipv4,102.218.130.0,24,[37725;MU;NGN][5536;MU;LEGACY]
afrinic,MU,ipv4,102.219.22.0,24,[37725;MU;NGN][5536;MU;LEGACY]
afrinic,MU,ipv4,102.220.125.0,24,[37725;MU;NGN][5536;MU;LEGACY]
afrinic,MU,ipv4,160.0.0.0,17,*
afrinic,MU,ipv4,196.1.0.0,24,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv4,196.1.7.0,24,[328540;MU;UOMAS]
afrinic,MU,ipv4,196.3.109.0,24,*
afrinic,MU,ipv4,196.13.125.0,24,[36894;MU;goc]
afrinic,MU,ipv4,196.49.9.0,24,[327821;MU;MIXP-mgmnt][37324;MU;MIXP]
afrinic,MU,ipv4,196.50.2.0,24,[327914;MU;MPLS-EMEA][327913;MU;VPLS-EMEA][37674;MU;IP-MPLS-EMEA]
afrinic,MU,ipv4,196.192.112.0,23,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv4,196.192.114.0,23,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv4,196.192.140.0,22,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv4,196.216.213.0,24,[327919;MU;MC-Vision]
afrinic,MU,ipv4,196.223.0.0,24,[327821;MU;MIXP-mgmnt][37324;MU;MIXP]
afrinic,MU,ipv4,196.250.252.0,22,*
afrinic,MU,ipv4,196.251.252.0,22,*
afrinic,MU,ipv6,2001:43f8:90::,48,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv6,2001:43f8:92::,48,[37708;MU;AFRINIC-MAIN][37301;MU;AFRINIC-ZA-CPT-AS][37181;MU;AFRINIC-Anycast-RFC-5855][37177;MU;AFRINIC-ANYCAST][33764;MU;AFRINIC-ZA-JNB-AS]
afrinic,MU,ipv6,2001:43f8:270::,48,[327821;MU;MIXP-mgmnt][37324;MU;MIXP]
